account_id,customer_id,balance,currency_code,acc_opening_date
61686,703635,1943289788.17,$,2017-02-24 23:13:26.632881
61687,612171,277875185.05,$,2016-05-15 23:13:26.632881
61688,295448,1080410143.82,$,2022-02-10 23:13:26.632881
61689,288984,1494060580.17,$,2018-05-29 23:13:26.632881
61690,221318,372081725.21,$,2021-11-17 23:13:26.632881
61691,493476,5860714.15,$,2015-05-22 23:13:26.632881
61692,989320,786450379.29,$,2020-02-19 23:13:26.632881
61693,621369,943079842.27,$,2018-02-22 23:13:26.632881
61694,704831,940934176.67,$,2015-07-30 23:13:26.632881
61695,391255,551112645.61,$,2018-11-15 23:13:26.632881
61696,41428,1077037299.54,$,2022-12-10 23:13:26.632881
61697,147888,1509382156.67,$,2017-09-08 23:13:26.632881
61698,188302,1425696422.21,$,2022-05-30 23:13:26.632881
61699,367560,955357428.84,$,2020-05-09 23:13:26.632881
61700,791969,886236818.54,$,2018-04-12 23:13:26.632881
61701,945144,996273789.25,$,2020-05-05 23:13:26.632881
61702,930082,1245407777.95,$,2021-05-12 23:13:26.632881
61703,255114,563100329.79,$,2016-05-02 23:13:26.632881
61704,105795,859663971.61,$,2022-11-12 23:13:26.632881
61705,120526,1884321073.12,$,2015-11-21 23:13:26.632881
61706,372221,331558478.09,$,2017-11-03 23:13:26.632881
61707,669730,1286306721.86,$,2019-04-14 23:13:26.632881
61708,624215,467265329.22,$,2017-04-03 23:13:26.632881
61709,713860,1701954752.96,$,2017-06-21 23:13:26.632881
61710,290830,866313454.97,$,2017-09-30 23:13:26.632881
61711,846753,1967303679.83,$,2021-01-09 23:13:26.632881
61712,654883,351641664.24,$,2018-07-19 23:13:26.632881
61713,33097,1476940639.61,$,2020-08-18 23:13:26.632881
61714,884778,1945808529.09,$,2015-03-26 23:13:26.632881
61715,470655,1009710830.65,$,2017-09-24 23:13:26.632881
61716,236507,1827623598.81,$,2018-12-14 23:13:26.632881
61717,242054,421629652.45,$,2020-01-15 23:13:26.632881
61718,177756,920825011.79,$,2017-04-10 23:13:26.632881
61719,659173,1944215894.74,$,2018-03-06 23:13:26.632881
61720,793999,1740239866.7,$,2017-02-17 23:13:26.632881
61721,51347,1695590900.8,$,2020-03-27 23:13:26.632881
61722,55324,1544872359.98,$,2019-12-23 23:13:26.632881
61723,267021,1104636032.82,$,2018-09-30 23:13:26.632881
61724,985164,1819743005.87,$,2019-02-27 23:13:26.632881
61725,272843,1309418594.63,$,2019-08-13 23:13:26.632881
61726,110063,1006026898.25,$,2015-10-09 23:13:26.632881
61727,861335,28562475.82,$,2022-10-03 23:13:26.632881
61728,569506,211324684.7,$,2016-02-18 23:13:26.632881
61729,401725,1478177782.87,$,2017-09-05 23:13:26.632881
61730,589389,1830969586.33,$,2020-08-13 23:13:26.632881
61731,392200,1425284179.04,$,2016-12-24 23:13:26.632881
61732,371374,1396687455.12,$,2017-10-07 23:13:26.632881
61733,135450,1472328992.69,$,2018-06-17 23:13:26.632881
61734,27245,996931543.7,$,2021-11-02 23:13:26.632881
61735,168639,884329920.46,$,2019-08-31 23:13:26.632881
61736,739049,150489389.17,$,2018-10-06 23:13:26.632881
61737,453972,1765001978.01,$,2016-08-27 23:13:26.632881
61738,627938,1509053318.22,$,2022-12-12 23:13:26.632881
61739,265270,1452494349.61,$,2015-05-06 23:13:26.632881
61740,607363,1637487818.77,$,2022-01-12 23:13:26.632881
61741,842409,146328552.18,$,2021-10-02 23:13:26.632881
61742,567951,1658596452.75,$,2022-04-03 23:13:26.632881
61743,679259,401169389.83,$,2022-05-09 23:13:26.632881
61744,614694,1157312143.32,$,2015-04-22 23:13:26.632881
61745,558103,799886780.74,$,2021-03-02 23:13:26.632881
61746,809336,933612680.66,$,2017-11-07 23:13:26.632881
61747,889097,1611115639.42,$,2018-10-05 23:13:26.632881
61748,844724,1264070605.53,$,2022-08-06 23:13:26.632881
61749,717558,1693895841.41,$,2017-11-27 23:13:26.632881
61750,778362,1704986521.37,$,2018-12-14 23:13:26.632881
61751,691286,903502720.9,$,2017-09-22 23:13:26.632881
61752,675363,40919331.26,$,2018-03-03 23:13:26.632881
61753,404147,920171333.29,$,2020-06-19 23:13:26.632881
61754,701005,269386375.9,$,2022-12-26 23:13:26.632881
61755,722755,1916013103.48,$,2016-11-15 23:13:26.632881
61756,392465,183383945.46,$,2021-09-23 23:13:26.632881
61757,13293,437702996.07,$,2022-08-09 23:13:26.632881
61758,960069,844275432.42,$,2015-10-08 23:13:26.632881
61759,760780,1122208364.45,$,2016-11-18 23:13:26.632881
61760,544221,1103093751.23,$,2019-12-25 23:13:26.632881
61761,452672,251545853.62,$,2020-06-20 23:13:26.632881
61762,69504,1856117105.4,$,2021-09-21 23:13:26.632881
61763,178198,1071880690.88,$,2015-12-21 23:13:26.632881
61764,281930,878590360.16,$,2022-12-12 23:13:26.632881
61765,552129,1297404520.51,$,2015-07-23 23:13:26.632881
61766,588049,1450831677.6,$,2017-08-21 23:13:26.632881
61767,442327,749163958.12,$,2016-02-20 23:13:26.632881
61768,877261,872490652.19,$,2020-09-28 23:13:26.632881
61769,623567,230419063.1,$,2017-10-31 23:13:26.632881
61770,81757,1643739619.08,$,2017-02-26 23:13:26.632881
61771,591726,1261584627.33,$,2018-02-26 23:13:26.632881
61772,683054,900843413.16,$,2016-08-05 23:13:26.632881
61773,560333,1825145930.24,$,2020-04-08 23:13:26.632881
61774,443137,1969075763.93,$,2019-08-27 23:13:26.632881
61775,142020,943150909.85,$,2015-04-08 23:13:26.632881
61776,880893,958838846.3,$,2019-09-24 23:13:26.632881
61777,224506,1596829433.57,$,2023-04-17 23:13:26.632881
61778,214416,1079508864.79,$,2016-08-12 23:13:26.632881
61779,249808,217005633.38,$,2018-05-13 23:13:26.632881
61780,803447,1164971397.36,$,2015-11-15 23:13:26.632881
61781,168517,1773438817.14,$,2021-09-01 23:13:26.632881
61782,172152,384086123.47,$,2016-01-03 23:13:26.632881
61783,483428,1062181719.58,$,2016-09-17 23:13:26.632881
61784,1002448,1567275291.24,$,2020-05-25 23:13:26.632881
61785,187236,775451156.56,$,2015-12-14 23:13:26.632881
61786,817616,1090042501.54,$,2020-02-03 23:13:26.632881
61787,182281,1167257804.91,$,2018-09-12 23:13:26.632881
61788,26148,224546584.48,$,2017-01-31 23:13:26.632881
61789,178564,353120667.62,$,2018-07-20 23:13:26.632881
61790,705272,931206155.98,$,2019-12-03 23:13:26.632881
61791,706241,147064779.86,$,2019-08-31 23:13:26.632881
61792,408335,1470880425.7,$,2017-03-24 23:13:26.632881
61793,756538,508463057.52,$,2017-10-30 23:13:26.632881
61794,863511,531474227.43,$,2019-07-19 23:13:26.632881
61795,737355,853108123.93,$,2021-03-19 23:13:26.632881
61796,383622,836191364.94,$,2020-09-17 23:13:26.632881
61797,628676,1262571742.23,$,2022-10-29 23:13:26.632881
61798,597369,36035662.51,$,2020-01-18 23:13:26.632881
61799,515770,553355182.11,$,2015-07-07 23:13:26.632881
61800,879262,1674017523.19,$,2015-04-25 23:13:26.632881
61801,193893,605772558.73,$,2017-07-19 23:13:26.632881
61802,29148,1979018125.47,$,2017-12-15 23:13:26.632881
61803,116117,976707067.2,$,2017-11-20 23:13:26.632881
61804,324937,1526557369.2,$,2017-11-08 23:13:26.632881
61805,12196,465685543.95,$,2021-12-11 23:13:26.632881
61806,314126,189060447.56,$,2021-12-31 23:13:26.632881
61807,448421,877082451.64,$,2018-06-07 23:13:26.632881
61808,855046,885889850.84,$,2019-04-02 23:13:26.632881
61809,91438,686305948.62,$,2023-04-30 23:13:26.632881
61810,404750,1734374677.97,$,2022-01-23 23:13:26.632881
61811,258323,1497138590.59,$,2023-01-02 23:13:26.632881
61812,592078,1703591884.71,$,2020-10-11 23:13:26.632881
61813,234273,1018017384.67,$,2021-06-01 23:13:26.632881
61814,923956,806770189.73,$,2022-08-16 23:13:26.632881
61815,977396,399430483.45,$,2018-09-26 23:13:26.632881
61816,708879,750784194.16,$,2021-08-09 23:13:26.632881
61817,163316,1467097018.34,$,2019-07-06 23:13:26.632881
61818,669807,1220645988.41,$,2016-12-14 23:13:26.632881
61819,698208,1971487918.93,$,2018-03-29 23:13:26.632881
61820,280286,181856574.97,$,2015-07-06 23:13:26.632881
61821,102482,1015037780.47,$,2020-10-10 23:13:26.632881
61822,468374,593727078.13,$,2015-11-05 23:13:26.632881
61823,919715,1434944746.53,$,2017-08-29 23:13:26.632881
61824,211567,701500865.51,$,2015-07-26 23:13:26.632881
61825,655389,967694787.8,$,2020-11-08 23:13:26.632881
61826,802532,1270063448.84,$,2021-07-04 23:13:26.632881
61827,308737,525049032.35,$,2015-05-07 23:13:26.632881
61828,888879,1910958908.38,$,2022-01-28 23:13:26.632881
61829,45252,243481752.15,$,2018-03-05 23:13:26.632881
61830,50762,166931269.44,$,2021-02-19 23:13:26.632881
61831,584471,734415064.33,$,2020-12-03 23:13:26.632881
61832,593848,845731366.69,$,2015-08-17 23:13:26.632881
61833,37795,946656282.35,$,2016-06-06 23:13:26.632881
61834,677258,1124779818.1,$,2015-09-03 23:13:26.632881
61835,901051,1234432991.34,$,2016-09-14 23:13:26.632881
61836,571469,341434050.43,$,2021-12-10 23:13:26.632881
61837,201736,1991105067.66,$,2018-10-14 23:13:26.632881
61838,344993,1160994995.93,$,2018-06-19 23:13:26.632881
61839,961914,818707985.62,$,2023-05-25 23:13:26.632881
61840,12982,1835588597.45,$,2017-01-22 23:13:26.632881
61841,955030,300824192.94,$,2017-01-29 23:13:26.632881
61842,178736,1635592317.4,$,2021-12-14 23:13:26.632881
61843,728163,152429254.82,$,2018-03-25 23:13:26.632881
61844,33747,322186180.8,$,2016-05-15 23:13:26.632881
61845,895070,1747150968.63,$,2016-11-11 23:13:26.632881
61846,455102,1805763975.08,$,2020-09-11 23:13:26.632881
61847,474017,466625443.97,$,2020-09-27 23:13:26.632881
61848,564059,1653822666.41,$,2020-11-09 23:13:26.632881
61849,67787,877138330.0,$,2015-08-24 23:13:26.632881
61850,623552,1890249326.2,$,2016-03-27 23:13:26.632881
61851,417940,1471809292.97,$,2022-07-25 23:13:26.632881
61852,469563,1238681036.37,$,2022-12-25 23:13:26.632881
61853,800119,1141298628.02,$,2018-07-01 23:13:26.632881
61854,1003188,859665556.86,$,2018-07-25 23:13:26.632881
61855,959644,1440661341.47,$,2023-03-27 23:13:26.632881
61856,733995,605133277.1,$,2022-04-15 23:13:26.632881
61857,114848,134735896.1,$,2021-09-28 23:13:26.632881
61858,484607,1097358110.79,$,2019-12-28 23:13:26.632881
61859,582015,337122533.28,$,2019-05-28 23:13:26.632881
61860,52125,312828114.08,$,2018-07-13 23:13:26.632881
61861,911725,775054306.94,$,2020-02-27 23:13:26.632881
61862,136327,764316842.45,$,2015-07-29 23:13:26.632881
61863,234006,760878941.37,$,2015-07-31 23:13:26.632881
61864,306695,1592926017.42,$,2022-05-28 23:13:26.632881
61865,430192,1453913021.73,$,2022-09-21 23:13:26.632881
61866,646253,1863823709.65,$,2016-03-12 23:13:26.632881
61867,421485,239892158.06,$,2019-09-07 23:13:26.632881
61868,652117,1292990966.87,$,2020-04-23 23:13:26.632881
61869,951955,176562271.02,$,2019-08-15 23:13:26.632881
61870,438267,1723207959.61,$,2015-08-02 23:13:26.632881
61871,29084,392420123.03,$,2016-11-02 23:13:26.632881
61872,488816,1185115965.25,$,2017-12-03 23:13:26.632881
61873,911452,1594176617.81,$,2018-12-08 23:13:26.632881
61874,454343,1711704909.08,$,2021-11-16 23:13:26.632881
61875,688639,384729498.01,$,2017-12-17 23:13:26.632881
61876,249922,1325082547.52,$,2016-03-17 23:13:26.632881
61877,708388,1861911194.06,$,2015-12-16 23:13:26.632881
61878,753004,124996782.69,$,2015-09-30 23:13:26.632881
61879,45330,1740260076.5,$,2016-10-22 23:13:26.632881
61880,399190,511675079.52,$,2022-02-08 23:13:26.632881
61881,800073,1106683270.05,$,2021-08-05 23:13:26.632881
61882,432760,295796087.21,$,2023-05-05 23:13:26.632881
61883,234025,1325909706.92,$,2016-09-15 23:13:26.632881
61884,665016,346619627.86,$,2017-08-05 23:13:26.632881
61885,451298,1489711868.78,$,2022-02-04 23:13:26.632881
61886,464026,758397378.51,$,2019-11-07 23:13:26.632881
61887,740532,1882933125.16,$,2016-01-11 23:13:26.632881
61888,606160,87377348.98,$,2021-05-18 23:13:26.632881
61889,601609,1693847706.36,$,2021-06-08 23:13:26.632881
61890,356951,1898798524.01,$,2023-04-17 23:13:26.632881
61891,327319,875734829.16,$,2021-01-22 23:13:26.632881
61892,351723,1871267365.69,$,2018-08-23 23:13:26.632881
61893,266028,224760137.43,$,2015-09-13 23:13:26.632881
61894,333505,1496804565.57,$,2021-10-20 23:13:26.632881
61895,483836,76798461.12,$,2021-07-15 23:13:26.632881
61896,916841,1788429843.09,$,2018-06-15 23:13:26.632881
61897,62564,351486283.9,$,2017-09-04 23:13:26.632881
61898,443122,510170936.01,$,2022-07-23 23:13:26.632881
61899,768820,550787396.43,$,2021-03-23 23:13:26.632881
61900,964467,456935185.14,$,2015-12-01 23:13:26.632881
61901,161506,46941115.16,$,2016-03-20 23:13:26.632881
61902,789207,349667665.51,$,2017-03-21 23:13:26.632881
61903,154614,1110888107.63,$,2017-03-18 23:13:26.632881
61904,623779,594775638.09,$,2017-05-20 23:13:26.632881
61905,816969,85144025.8,$,2017-05-30 23:13:26.632881
61906,375101,849700738.56,$,2015-05-12 23:13:26.632881
61907,97317,313862861.38,$,2017-07-08 23:13:26.632881
61908,635924,1481828606.75,$,2022-03-19 23:13:26.632881
61909,376103,31202277.67,$,2017-08-21 23:13:26.632881
61910,25567,1368689609.56,$,2018-05-27 23:13:26.632881
61911,676883,1363076348.05,$,2019-08-25 23:13:26.632881
61912,464751,336060781.96,$,2022-03-05 23:13:26.632881
61913,136655,1717462279.66,$,2015-08-10 23:13:26.632881
61914,274511,532290248.56,$,2017-10-30 23:13:26.632881
61915,305685,1350138364.53,$,2017-12-07 23:13:26.632881
61916,812999,1674101770.56,$,2022-10-05 23:13:26.632881
61917,646921,1419923600.92,$,2016-10-26 23:13:26.632881
61918,288235,1517794072.88,$,2019-03-04 23:13:26.632881
61919,984259,1821628592.74,$,2020-10-22 23:13:26.632881
61920,646642,1462670661.47,$,2022-02-08 23:13:26.632881
61921,338220,1527358810.48,$,2022-04-06 23:13:26.632881
61922,563177,381428712.74,$,2019-03-15 23:13:26.632881
61923,782750,742734315.07,$,2016-03-23 23:13:26.632881
61924,172720,1726929953.26,$,2019-09-29 23:13:26.632881
61925,689616,9409999.78,$,2022-03-07 23:13:26.632881
61926,861978,1991635306.96,$,2023-02-13 23:13:26.632881
61927,308881,367482184.67,$,2023-02-17 23:13:26.632881
61928,980729,972466090.5,$,2015-05-18 23:13:26.632881
61929,329341,547474295.42,$,2022-08-12 23:13:26.632881
61930,498383,1327104703.69,$,2023-04-14 23:13:26.632881
61931,530190,1829437856.95,$,2021-05-06 23:13:26.632881
61932,89777,248493232.37,$,2021-07-13 23:13:26.632881
61933,951943,802019394.39,$,2016-04-04 23:13:26.632881
61934,931454,1938474093.83,$,2016-01-14 23:13:26.632881
61935,231231,894768113.65,$,2018-09-29 23:13:26.632881
61936,104117,1290348641.56,$,2022-03-01 23:13:26.632881
61937,60825,1441527683.74,$,2016-04-06 23:13:26.632881
61938,237855,1633897772.06,$,2016-09-11 23:13:26.632881
61939,86258,362451361.51,$,2022-05-15 23:13:26.632881
61940,647160,1927957141.5,$,2017-05-04 23:13:26.632881
61941,422708,1879059284.29,$,2015-08-07 23:13:26.632881
61942,60281,338188259.0,$,2022-08-07 23:13:26.632881
61943,936488,185499573.88,$,2019-11-08 23:13:26.632881
61944,456867,1438651140.8,$,2017-11-24 23:13:26.632881
61945,145892,310927334.89,$,2020-04-16 23:13:26.632881
61946,286154,722618011.36,$,2019-08-27 23:13:26.632881
61947,480861,30455367.44,$,2016-01-25 23:13:26.632881
61948,419275,296047431.54,$,2021-10-12 23:13:26.632881
61949,618838,1603149957.0,$,2019-06-16 23:13:26.632881
61950,891484,1809000435.3,$,2023-04-13 23:13:26.632881
61951,69083,1658259009.23,$,2019-05-23 23:13:26.632881
61952,679250,453612690.13,$,2016-08-21 23:13:26.632881
61953,117115,1803066967.22,$,2019-08-18 23:13:26.632881
61954,164849,531026871.25,$,2018-07-28 23:13:26.632881
61955,317151,352635588.65,$,2022-09-27 23:13:26.632881
61956,274991,811597398.8,$,2022-04-07 23:13:26.632881
61957,758452,1226709064.43,$,2020-02-22 23:13:26.632881
61958,22575,48128673.57,$,2017-05-25 23:13:26.632881
61959,638279,311647790.25,$,2018-12-11 23:13:26.632881
61960,588628,1834386733.17,$,2021-10-25 23:13:26.632881
61961,853370,1956314448.02,$,2018-09-06 23:13:26.632881
61962,1008820,1041025332.06,$,2017-01-23 23:13:26.632881
61963,289569,525085192.6,$,2015-08-31 23:13:26.632881
61964,591706,142098622.17,$,2015-07-13 23:13:26.632881
61965,327213,1908680874.08,$,2016-07-04 23:13:26.632881
61966,802534,1503418942.08,$,2020-07-25 23:13:26.632881
61967,681261,1525161360.78,$,2020-10-09 23:13:26.632881
61968,329538,1431550132.65,$,2018-08-03 23:13:26.632881
61969,163084,944655643.47,$,2016-07-13 23:13:26.632881
61970,128402,797761631.69,$,2022-12-04 23:13:26.632881
61971,916152,1770764565.91,$,2022-07-21 23:13:26.632881
61972,726900,1762464221.4,$,2023-01-19 23:13:26.632881
61973,900459,476530462.22,$,2022-01-28 23:13:26.632881
61974,355542,890912103.42,$,2015-09-23 23:13:26.632881
61975,749086,829457854.37,$,2023-04-06 23:13:26.632881
61976,743030,1025054199.45,$,2020-09-07 23:13:26.632881
61977,848189,1433370786.06,$,2017-11-11 23:13:26.632881
61978,449674,1192091541.34,$,2016-06-15 23:13:26.632881
61979,776891,1220659001.96,$,2022-01-04 23:13:26.632881
61980,219724,1930759222.35,$,2017-09-17 23:13:26.632881
61981,247695,148154382.48,$,2019-11-14 23:13:26.632881
61982,789107,38586944.53,$,2017-01-15 23:13:26.632881
61983,217432,1533799174.57,$,2017-11-07 23:13:26.632881
61984,472766,961708766.51,$,2016-05-06 23:13:26.632881
61985,523611,15054469.22,$,2017-01-24 23:13:26.632881
61986,499887,1774961346.52,$,2017-03-29 23:13:26.632881
61987,370611,1010262431.91,$,2020-02-28 23:13:26.632881
61988,18190,1085233746.56,$,2016-04-08 23:13:26.632881
61989,617062,332727510.9,$,2015-05-18 23:13:26.632881
61990,600756,216225964.37,$,2021-11-29 23:13:26.632881
61991,65426,1858278033.83,$,2018-11-12 23:13:26.632881
61992,167315,1312754228.69,$,2016-09-20 23:13:26.632881
61993,722107,538950205.07,$,2017-06-01 23:13:26.632881
61994,588990,655231143.33,$,2016-11-26 23:13:26.632881
61995,348023,183203393.41,$,2023-02-05 23:13:26.632881
61996,605569,667813519.43,$,2017-01-09 23:13:26.632881
61997,108502,833761568.8,$,2015-12-13 23:13:26.632881
61998,937891,1089596131.87,$,2023-04-01 23:13:26.632881
61999,954647,1282987351.16,$,2017-03-10 23:13:26.632881
62000,127289,946448148.09,$,2022-03-09 23:13:26.632881
62001,95759,484810421.94,$,2021-08-24 23:13:26.632881
62002,556372,1286125180.1,$,2022-12-02 23:13:26.632881
62003,419080,149390234.94,$,2022-01-15 23:13:26.632881
62004,794277,476232659.69,$,2016-11-03 23:13:26.632881
62005,424981,128803073.44,$,2022-04-03 23:13:26.632881
62006,375539,1312933005.79,$,2018-04-29 23:13:26.632881
62007,33592,114979887.75,$,2022-03-30 23:13:26.632881
62008,416776,1292508179.78,$,2022-11-14 23:13:26.632881
62009,153549,335597890.55,$,2021-01-21 23:13:26.632881
62010,500290,1646656929.26,$,2019-03-20 23:13:26.632881
62011,608939,46577803.29,$,2018-10-13 23:13:26.632881
62012,789685,423789743.96,$,2018-10-10 23:13:26.632881
62013,24169,1212727223.17,$,2017-05-16 23:13:26.632881
62014,780176,1867935985.71,$,2022-03-08 23:13:26.632881
62015,11655,1617135512.65,$,2021-10-29 23:13:26.632881
62016,374525,527851464.96,$,2020-05-14 23:13:26.632881
62017,112206,1997792276.79,$,2016-05-29 23:13:26.632881
62018,771909,1121268587.56,$,2021-01-07 23:13:26.632881
62019,979656,1897627303.29,$,2015-06-24 23:13:26.632881
62020,985486,854912406.19,$,2020-05-28 23:13:26.632881
62021,898839,1389835386.45,$,2016-06-28 23:13:26.632881
62022,309652,1649509777.03,$,2016-05-09 23:13:26.632881
62023,336077,1054098917.22,$,2017-06-03 23:13:26.632881
62024,355043,241589358.76,$,2019-01-30 23:13:26.632881
62025,352040,978798899.5,$,2022-09-26 23:13:26.632881
62026,780091,1124600791.29,$,2020-03-27 23:13:26.632881
62027,679738,935887389.35,$,2020-01-26 23:13:26.632881
62028,663097,846693099.59,$,2023-03-22 23:13:26.632881
62029,674745,668908957.5,$,2021-12-15 23:13:26.632881
62030,507095,563798618.18,$,2022-11-02 23:13:26.632881
62031,201243,739662195.31,$,2019-02-05 23:13:26.632881
62032,100228,1243351516.29,$,2016-11-04 23:13:26.632881
62033,785875,1485830042.26,$,2018-04-23 23:13:26.632881
62034,349309,970696060.25,$,2020-12-02 23:13:26.632881
62035,811368,1939435735.64,$,2022-04-24 23:13:26.632881
62036,33276,6136796.39,$,2020-09-30 23:13:26.632881
62037,801021,148843438.14,$,2017-04-28 23:13:26.632881
62038,134417,1058491970.65,$,2016-10-05 23:13:26.632881
62039,346296,589278996.34,$,2018-09-04 23:13:26.632881
62040,968695,161432462.63,$,2017-09-08 23:13:26.632881
62041,736999,1521064970.53,$,2016-01-29 23:13:26.632881
62042,590009,1346329951.08,$,2016-07-30 23:13:26.632881
62043,452794,1341299102.31,$,2019-01-11 23:13:26.632881
62044,274606,1125822245.8,$,2016-12-16 23:13:26.632881
62045,663598,1107637546.15,$,2022-02-23 23:13:26.632881
62046,53170,567238297.39,$,2018-02-10 23:13:26.632881
62047,896269,580059266.83,$,2016-02-25 23:13:26.632881
62048,360717,1794082406.94,$,2022-07-31 23:13:26.632881
62049,752790,171999140.36,$,2022-07-26 23:13:26.632881
62050,599653,1441253921.82,$,2019-06-21 23:13:26.632881
62051,497652,530261147.91,$,2020-01-28 23:13:26.632881
62052,487487,1840456022.17,$,2015-12-08 23:13:26.632881
62053,889270,1988762588.35,$,2017-08-15 23:13:26.632881
62054,477950,1368148809.47,$,2021-09-16 23:13:26.632881
62055,764690,241150526.47,$,2021-03-27 23:13:26.632881
62056,222438,1610431019.16,$,2019-09-21 23:13:26.632881
62057,814254,1635381155.33,$,2015-06-30 23:13:26.632881
62058,514074,199849416.03,$,2018-12-21 23:13:26.632881
62059,224664,1113249977.3,$,2021-08-28 23:13:26.632881
62060,330972,1758073650.85,$,2019-10-09 23:13:26.632881
62061,838173,714118863.07,$,2017-01-02 23:13:26.632881
62062,597269,1085899539.78,$,2019-07-01 23:13:26.632881
62063,326988,216695767.59,$,2017-05-27 23:13:26.632881
62064,909568,325733008.67,$,2020-03-29 23:13:26.632881
62065,85293,1299561720.19,$,2015-10-10 23:13:26.632881
62066,362199,934844502.57,$,2021-05-08 23:13:26.632881
62067,1003789,725523174.33,$,2022-05-28 23:13:26.632881
62068,976436,844344602.49,$,2015-10-15 23:13:26.632881
62069,307046,572876975.59,$,2018-05-08 23:13:26.632881
62070,720514,299705879.3,$,2020-12-26 23:13:26.632881
62071,257059,436663504.84,$,2020-08-01 23:13:26.632881
62072,92447,1358360000.44,$,2019-08-12 23:13:26.632881
62073,15929,650643622.49,$,2023-02-22 23:13:26.632881
62074,303789,359498728.06,$,2017-01-23 23:13:26.632881
62075,30478,1404910190.14,$,2016-12-03 23:13:26.632881
62076,639933,1587164729.47,$,2016-09-15 23:13:26.632881
62077,925019,1434705827.01,$,2018-07-30 23:13:26.632881
62078,713717,1011944057.3,$,2017-12-10 23:13:26.632881
62079,486298,197681559.58,$,2021-08-02 23:13:26.632881
62080,539700,1240498508.6,$,2022-06-09 23:13:26.632881
62081,659125,1858216526.38,$,2015-10-22 23:13:26.632881
62082,53574,1407880917.48,$,2017-09-04 23:13:26.632881
62083,792099,1334679509.42,$,2020-05-20 23:13:26.632881
62084,634860,231723778.42,$,2019-10-22 23:13:26.632881
62085,38607,374850252.05,$,2015-07-12 23:13:26.632881
62086,885579,1256145414.84,$,2022-03-30 23:13:26.632881
62087,406749,63839566.38,$,2020-08-14 23:13:26.632881
62088,127899,1164523859.26,$,2020-06-01 23:13:26.632881
62089,192316,515580314.66,$,2015-04-22 23:13:26.632881
62090,103659,1630105617.12,$,2020-09-30 23:13:26.632881
62091,731471,1216781339.75,$,2021-07-28 23:13:26.632881
62092,647843,1368108004.91,$,2017-04-01 23:13:26.632881
62093,411045,1789864983.66,$,2017-06-12 23:13:26.632881
62094,1000917,6560569.81,$,2022-04-28 23:13:26.632881
62095,965964,256362264.15,$,2018-06-24 23:13:26.632881
62096,710310,272810321.12,$,2017-04-14 23:13:26.632881
62097,323224,1620507313.01,$,2017-03-19 23:13:26.632881
62098,590541,1195619188.13,$,2023-04-20 23:13:26.632881
62099,816536,443977407.89,$,2018-02-11 23:13:26.632881
62100,654280,945799876.34,$,2017-05-14 23:13:26.632881
62101,532142,1308717636.39,$,2021-04-01 23:13:26.632881
62102,150417,1154628331.66,$,2016-03-20 23:13:26.632881
62103,319154,56550669.55,$,2015-10-30 23:13:26.632881
62104,471550,599625245.72,$,2022-08-12 23:13:26.632881
62105,483557,1576861584.14,$,2015-08-04 23:13:26.632881
62106,360057,84426736.12,$,2019-06-21 23:13:26.632881
62107,691318,1539164050.65,$,2018-11-03 23:13:26.632881
62108,55593,872599851.8,$,2021-03-24 23:13:26.632881
62109,635769,92741515.03,$,2021-01-04 23:13:26.632881
62110,188691,1102338636.61,$,2020-11-26 23:13:26.632881
62111,64423,348338052.13,$,2021-12-19 23:13:26.632881
62112,967011,1679779300.39,$,2019-11-14 23:13:26.632881
62113,845777,1335555111.51,$,2019-10-15 23:13:26.632881
62114,698821,1129062683.58,$,2017-10-28 23:13:26.632881
62115,301840,530571023.2,$,2020-03-28 23:13:26.632881
62116,216911,70496096.69,$,2022-12-13 23:13:26.632881
62117,375486,1917015877.84,$,2021-04-08 23:13:26.632881
62118,13022,293034814.62,$,2021-10-13 23:13:26.632881
62119,145998,1804353041.52,$,2016-02-21 23:13:26.632881
62120,772557,1450667674.84,$,2021-03-17 23:13:26.632881
62121,824955,828993919.32,$,2023-03-12 23:13:26.632881
62122,1002184,1829474569.96,$,2016-12-10 23:13:26.632881
62123,177298,666598354.49,$,2021-05-28 23:13:26.632881
62124,532270,60039550.7,$,2016-02-01 23:13:26.632881
62125,267726,275120072.21,$,2015-05-14 23:13:26.632881
62126,73384,679058517.98,$,2019-11-24 23:13:26.632881
62127,149181,217732675.35,$,2017-10-16 23:13:26.632881
62128,966595,1731087354.54,$,2018-11-02 23:13:26.632881
62129,779177,642123405.29,$,2016-11-13 23:13:26.632881
62130,467282,1816866333.5,$,2023-01-04 23:13:26.632881
62131,79807,880845236.24,$,2016-06-25 23:13:26.632881
62132,551989,572625536.97,$,2016-03-15 23:13:26.632881
62133,685878,1836482326.32,$,2019-01-11 23:13:26.632881
62134,763426,543270006.69,$,2018-04-29 23:13:26.632881
62135,659492,1067320439.79,$,2022-05-26 23:13:26.632881
62136,98939,404185923.7,$,2020-03-24 23:13:26.632881
62137,236891,1600107623.19,$,2018-10-30 23:13:26.632881
62138,301250,163911980.87,$,2021-08-22 23:13:26.632881
62139,80128,783165886.86,$,2017-08-26 23:13:26.632881
62140,168521,1212968105.97,$,2017-11-22 23:13:26.632881
62141,203049,103963794.75,$,2017-08-14 23:13:26.632881
62142,537871,1409897490.69,$,2022-09-17 23:13:26.632881
62143,328712,1798751432.68,$,2021-06-11 23:13:26.632881
